Timestamp (yyyyMMdd_HHmmss.ffff),Object,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
20240901_181023.8763,Right Hand,HandRingTip,-0.3762593,0.8912006,-0.8763889,-0.1649994,0.8047324,0.489246,0.2929463
20240901_181023.8763,Right Hand,HandPinkyTip,-0.3662907,0.8715149,-0.8619369,-0.07985693,0.7481142,0.5988114,0.2745411
20240901_181023.8890,Right Hand,HandStart,-0.2282049,0.8292159,-0.9104219,0.4794056,0.778183,0.4030245,-0.04661384
20240901_181023.8891,Right Hand,HandStart,-0.2282049,0.8292159,-0.9104219,0.4794056,0.778183,0.4030245,-0.04661384
20240901_181023.8891,Right Hand,HandForearmStub,-0.2282049,0.8292159,-0.9104219,0.4794056,0.778183,0.4030245,-0.04661384
20240901_181023.8891,Right Hand,HandThumb0,-0.2447223,0.8479995,-0.9149826,0.4305728,0.8823709,-0.1736155,0.07671818
20240901_181023.8892,Right Hand,HandThumb1,-0.2600673,0.8662217,-0.922063,0.3119005,0.8289917,-0.4595101,-0.06587982
20240901_181023.8892,Right Hand,HandThumb2,-0.2859722,0.8850035,-0.9278313,0.2276512,0.8934123,-0.3572412,-0.1495571
20240901_181023.8892,Right Hand,HandThumb3,-0.3147509,0.9023606,-0.9242972,0.2429583,0.8532863,-0.4528645,-0.0882476
20240901_181023.8892,Right Hand,HandIndex1,-0.2780004,0.911483,-0.8864223,0.1449255,0.9160649,0.3647775,0.08221477
20240901_181023.8892,Right Hand,HandIndex2,-0.3138217,0.9238284,-0.8881251,-0.01528502,0.9176694,0.3700156,0.1440065
20240901_181023.8892,Right Hand,HandIndex3,-0.337106,0.9257367,-0.8948234,-0.08338726,0.9119812,0.3752453,0.1432769
20240901_181023.8893,Right Hand,HandMiddle1,-0.2809224,0.8975987,-0.869162,0.1671051,0.8824493,0.4345873,0.06703126
20240901_181023.8893,Right Hand,HandMiddle2,-0.3210662,0.9127599,-0.8680056,-0.07356253,0.889786,0.4126346,0.1805624
20240901_181023.8893,Right Hand,HandMiddle3,-0.3465213,0.9132586,-0.8785304,-0.1863934,0.8499337,0.4369102,0.2279928
20240901_181023.8893,Right Hand,HandRing1,-0.2863433,0.8789179,-0.861802,0.1936661,0.8442253,0.4981332,0.04050298
20240901_181023.8893,Right Hand,HandRing2,-0.3222862,0.893243,-0.8569448,-0.05343151,0.8438567,0.4973908,0.1940459
20240901_181023.8893,Right Hand,HandRing3,-0.3467067,0.8959762,-0.8670598,-0.1846907,0.8097965,0.4688194,0.3005462
20240901_181023.8894,Right Hand,HandPinky0,-0.2610692,0.8358753,-0.8848433,0.4029237,0.6721098,0.6193911,-0.04770217
20240901_181023.8894,Right Hand,HandPinky1,-0.2916892,0.8579049,-0.8591316,0.2351385,0.7786684,0.5816365,0.00917957
20240901_181023.8894,Right Hand,HandPinky2,-0.3190073,0.8694824,-0.8511678,-0.01574695,0.775524,0.6086743,0.1668245
20240901_181023.8894,Right Hand,HandPinky3,-0.3381781,0.8731112,-0.8568128,-0.1050394,0.7556376,0.5748669,0.2958162
20240901_181023.8894,Right Hand,HandMaxSkinnable,-0.3354633,0.9154959,-0.9264579,0.2429585,0.8532867,-0.4528647,-0.0882476
20240901_181023.8894,Right Hand,HandMaxSkinnable,-0.3354633,0.9154959,-0.9264579,0.2429585,0.8532867,-0.4528647,-0.0882476
20240901_181023.8895,Right Hand,HandIndexTip,-0.3585651,0.9252527,-0.9011899,-0.08338729,0.9119814,0.3752454,0.143277
20240901_181023.8895,Right Hand,HandMiddleTip,-0.3678124,0.9106908,-0.8913652,-0.1863934,0.8499339,0.4369103,0.2279929
20240901_181023.8895,Right Hand,HandRingTip,-0.3659937,0.896122,-0.881973,-0.1846907,0.8097965,0.4688195,0.3005462
20240901_181023.8895,Right Hand,HandPinkyTip,-0.3563062,0.8777021,-0.8683205,-0.1050394,0.7556378,0.574867,0.2958162
20240901_181023.9024,Right Hand,HandStart,-0.221035,0.8324328,-0.9124662,0.490481,0.7793803,0.3874859,-0.04300538
20240901_181023.9025,Right Hand,HandStart,-0.221035,0.8324328,-0.9124662,0.490481,0.7793803,0.3874859,-0.04300538
20240901_181023.9025,Right Hand,HandForearmStub,-0.221035,0.8324328,-0.9124662,0.490481,0.7793803,0.3874859,-0.04300538
20240901_181023.9025,Right Hand,HandThumb0,-0.2373064,0.8513651,-0.9172892,0.4335,0.8775994,-0.1912659,0.07289343
20240901_181023.9026,Right Hand,HandThumb1,-0.2525541,0.8695819,-0.9245902,0.3132686,0.819044,-0.475125,-0.07269269
20240901_181023.9026,Right Hand,HandThumb2,-0.2783419,0.8885123,-0.9303972,0.2318573,0.8846777,-0.3724588,-0.1576717
20240901_181023.9026,Right Hand,HandThumb3,-0.3068215,0.9063445,-0.9268062,0.2456183,0.8433971,-0.4681263,-0.09596589
20240901_181023.9026,Right Hand,HandIndex1,-0.2689527,0.9162456,-0.890044,0.1527332,0.921128,0.3490034,0.07995242
20240901_181023.9026,Right Hand,HandIndex2,-0.3046256,0.9290339,-0.891587,-0.006986439,0.9243976,0.3552188,0.1387794
20240901_181023.9026,Right Hand,HandIndex3,-0.3279907,0.9311162,-0.8979434,-0.07267356,0.9194942,0.3615321,0.1361749
20240901_181023.9027,Right Hand,HandMiddle1,-0.2717969,0.9029304,-0.8723284,0.1745259,0.88845,0.4192284,0.06667104
20240901_181023.9027,Right Hand,HandMiddle2,-0.3117272,0.9186423,-0.8711323,-0.07283625,0.897341,0.3970524,0.1783933
20240901_181023.9027,Right Hand,HandMiddle3,-0.337231,0.9189439,-0.881546,-0.1892851,0.8576564,0.4216872,0.225338
20240901_181023.9027,Right Hand,HandRing1,-0.2774038,0.8845742,-0.8643195,0.1962559,0.8522466,0.4828284,0.04511986
20240901_181023.9027,Right Hand,HandRing2,-0.3132371,0.8993181,-0.8599282,-0.06373689,0.8520204,0.4795917,0.1999751
20240901_181023.9028,Right Hand,HandRing3,-0.3374693,0.9015291,-0.870608,-0.2029741,0.8144066,0.4489097,0.3066312
20240901_181023.9028,Right Hand,HandPinky0,-0.2533043,0.8404277,-0.8865153,0.4150569,0.6771951,0.6060852,-0.04236873
20240901_181023.9028,Right Hand,HandPinky1,-0.283062,0.8637475,-0.8609294,0.2326619,0.7900937,0.5665899,0.02441278
20240901_181023.9028,Right Hand,HandPinky2,-0.3104199,0.8758917,-0.8540151,-0.03074938,0.7865309,0.5889644,0.18315
20240901_181023.9028,Right Hand,HandPinky3,-0.3293302,0.8792912,-0.8606026,-0.1290313,0.7621034,0.5512816,0.3140653
20240901_181023.9028,Right Hand,HandMaxSkinnable,-0.3273964,0.9196929,-0.9289756,0.2456184,0.8433975,-0.4681264,-0.09596589
20240901_181023.9028,Right Hand,HandMaxSkinnable,-0.3273964,0.9196929,-0.9289756,0.2456184,0.8433975,-0.4681264,-0.09596589
20240901_181023.9029,Right Hand,HandIndexTip,-0.3495849,0.9308733,-0.9038503,-0.07267356,0.9194942,0.3615321,0.1361749
20240901_181023.9029,Right Hand,HandMiddleTip,-0.3585272,0.9159844,-0.8942877,-0.1892851,0.8576565,0.4216873,0.225338
20240901_181023.9029,Right Hand,HandRingTip,-0.3562728,0.9007905,-0.8861095,-0.2029741,0.8144066,0.4489097,0.3066312
20240901_181023.9029,Right Hand,HandPinkyTip,-0.3467752,0.8832345,-0.8733404,-0.1290313,0.7621035,0.5512816,0.3140653
20240901_181023.9158,Right Hand,HandStart,-0.214932,0.8365388,-0.9153891,0.4994484,0.7800362,0.3747871,-0.04036558
20240901_181023.9159,Right Hand,HandStart,-0.214932,0.8365388,-0.9153891,0.4994484,0.7800362,0.3747871,-0.04036558
20240901_181023.9160,Right Hand,HandForearmStub,-0.214932,0.8365388,-0.9153891,0.4994484,0.7800362,0.3747871,-0.04036558
20240901_181023.9160,Right Hand,HandThumb0,-0.2312704,0.8558978,-0.9204974,0.435622,0.8736178,-0.2054703,0.06932662
20240901_181023.9160,Right Hand,HandThumb1,-0.2467005,0.8744043,-0.928079,0.3138193,0.810851,-0.4877476,-0.07834709
20240901_181023.9160,Right Hand,HandThumb2,-0.2728316,0.8937475,-0.9339966,0.2346946,0.877395,-0.3847803,-0.1644339
20240901_181023.9160,Right Hand,HandThumb3,-0.3015372,0.9122393,-0.9302893,0.2467695,0.835362,-0.4803662,-0.1025756
20240901_181023.9160,Right Hand,HandIndex1,-0.2620716,0.9229337,-0.8938997,0.1566798,0.9254054,0.3359967,0.07862491
20240901_181023.9161,Right Hand,HandIndex2,-0.2982511,0.9361489,-0.8954505,-0.003906488,0.9296129,0.3427229,0.1354428
20240901_181023.9161,Right Hand,HandIndex3,-0.3220459,0.9382628,-0.9017371,-0.06813034,0.9250988,0.3496555,0.1314936
20240901_181023.9161,Right Hand,HandMiddle1,-0.2648753,0.9098713,-0.8755357,0.1812476,0.8928946,0.4069136,0.06564397
20240901_181023.9161,Right Hand,HandMiddle2,-0.3052631,0.9263241,-0.8742146,-0.07390735,0.9030818,0.3843106,0.1768762
20240901_181023.9161,Right Hand,HandMiddle3,-0.3312061,0.926393,-0.8847507,-0.1947016,0.8629587,0.408989,0.2238763
20240901_181023.9161,Right Hand,HandRing1,-0.2707106,0.8914956,-0.8668694,0.2006717,0.8579965,0.4704798,0.04713029
20240901_181023.9161,Right Hand,HandRing2,-0.3069775,0.9069017,-0.8625909,-0.07197377,0.8583444,0.4651763,0.2041434
20240901_181023.9162,Right Hand,HandRing3,-0.3314553,0.9086943,-0.8738647,-0.2192085,0.8172904,0.4323983,0.3114718
20240901_181023.9162,Right Hand,HandPinky0,-0.2472021,0.8457572,-0.8887225,0.4249613,0.6809937,0.5951381,-0.03828113
20240901_181023.9162,Right Hand,HandPinky1,-0.2767058,0.8705002,-0.8628353,0.2337659,0.7983761,0.5538965,0.03385966
20240901_181023.9162,Right Hand,HandPinky2,-0.3044454,0.8833262,-0.8564376,-0.04114676,0.7951384,0.5729319,0.1944466
20240901_181023.9162,Right Hand,HandPinky3,-0.3234586,0.8865751,-0.8637946,-0.1478377,0.7669521,0.5317687,0.3273373
20240901_181023.9162,Right Hand,HandMaxSkinnable,-0.3223552,0.9259542,-0.9324695,0.2467696,0.8353621,-0.4803663,-0.1025756
20240901_181023.9163,Right Hand,HandMaxSkinnable,-0.3223552,0.9259542,-0.9324695,0.2467696,0.8353621,-0.4803663,-0.1025756
20240901_181023.9163,Right Hand,HandIndexTip,-0.3440646,0.9380655,-0.907478,-0.06813034,0.9250987,0.3496555,0.1314936
20240901_181023.9163,Right Hand,HandMiddleTip,-0.3527842,0.9229459,-0.8977035,-0.1947017,0.8629588,0.408989,0.2238763
20240901_181023.9163,Right Hand,HandRingTip,-0.3501162,0.9071401,-0.8900945,-0.2192085,0.8172905,0.4323984,0.3114718
20240901_181023.9163,Right Hand,HandPinkyTip,-0.3406155,0.8899909,-0.8776522,-0.1478378,0.7669521,0.5317688,0.3273374
20240901_181023.9303,Right Hand,HandStart,-0.2049696,0.8422746,-0.91871,0.5063806,0.78105,0.3635884,-0.03665453
20240901_181023.9304,Right Hand,HandStart,-0.2049696,0.8422746,-0.91871,0.5063806,0.78105,0.3635884,-0.03665453
20240901_181023.9305,Right Hand,HandForearmStub,-0.2049696,0.8422746,-0.91871,0.5063806,0.78105,0.3635884,-0.03665453
20240901_181023.9305,Right Hand,HandThumb0,-0.2211366,0.8617055,-0.9240839,0.43726,0.8698747,-0.2179898,0.06784528
20240901_181023.9305,Right Hand,HandThumb1,-0.2365047,0.880174,-0.9318808,0.3144913,0.8033401,-0.4990938,-0.08152556
20240901_181023.9305,Right Hand,HandThumb2,-0.2625743,0.8995607,-0.9379261,0.23733,0.8708289,-0.3961209,-0.1685906
20240901_181023.9305,Right Hand,HandThumb3,-0.2910995,0.9183454,-0.9342989,0.2477856,0.8280532,-0.4914697,-0.1067382
20240901_181023.9306,Right Hand,HandIndex1,-0.2508759,0.9296799,-0.8986867,0.1579259,0.9294637,0.3239047,0.07902205
20240901_181023.9306,Right Hand,HandIndex2,-0.2870204,0.9429702,-0.9004056,-0.004074633,0.9341393,0.3307433,0.134088
20240901_181023.9306,Right Hand,HandIndex3,-0.3108333,0.9449731,-0.9066604,-0.06732792,0.9298323,0.3379965,0.1290054
20240901_181023.9306,Right Hand,HandMiddle1,-0.2536349,0.9170669,-0.8800046,0.1863852,0.8968771,0.3956734,0.06570368
20240901_181023.9306,Right Hand,HandMiddle2,-0.2938572,0.9339223,-0.8787115,-0.07746869,0.9078636,0.372134,0.1769263
20240901_181023.9306,Right Hand,HandMiddle3,-0.3197692,0.9336707,-0.8893213,-0.2032651,0.866746,0.3965239,0.2240756
20240901_181023.9307,Right Hand,HandRing1,-0.2595897,0.8989603,-0.8708661,0.2037434,0.8632493,0.4591489,0.04973751
20240901_181023.9307,Right Hand,HandRing2,-0.2957381,0.9147127,-0.866854,-0.08166885,0.8636402,0.4514645,0.2089013
20240901_181023.9307,Right Hand,HandRing3,-0.3200294,0.9159971,-0.8785914,-0.236963,0.8185976,0.4163768,0.3168331
20240901_181023.9307,Right Hand,HandPinky0,-0.2368453,0.852469,-0.8919246,0.4324572,0.6849421,0.5854128,-0.03360094
20240901_181023.9307,Right Hand,HandPinky1,-0.2657839,0.8781328,-0.8662974,0.233416,0.8060934,0.5421145,0.04296069
20240901_181023.9307,Right Hand,HandPinky2,-0.2934902,0.891337,-0.860558,-0.05293512,0.8025648,0.5576307,0.2052822
20240901_181023.9308,Right Hand,HandPinky3,-0.3122788,0.8943092,-0.8685791,-0.167804,0.7701877,0.5129732,0.3398803
20240901_181023.9308,Right Hand,HandMaxSkinnable,-0.3118495,0.9321539,-0.9365364,0.2477859,0.8280541,-0.4914703,-0.1067383
20240901_181023.9308,Right Hand,HandMaxSkinnable,-0.3118495,0.9321539,-0.9365364,0.2477859,0.8280541,-0.4914703,-0.1067383
20240901_181023.9308,Right Hand,HandIndexTip,-0.3328803,0.9447095,-0.9122894,-0.06732798,0.9298331,0.3379967,0.1290055
20240901_181023.9308,Right Hand,HandMiddleTip,-0.3411825,0.9296916,-0.902395,-0.2032653,0.8667468,0.3965243,0.2240758
20240901_181023.9308,Right Hand,HandRingTip,-0.3381633,0.9135945,-0.8953081,-0.2369632,0.8185984,0.4163771,0.3168334
20240901_181023.9309,Right Hand,HandPinkyTip,-0.3288203,0.8970617,-0.8833057,-0.1678042,0.7701885,0.5129737,0.3398806
20240901_181023.9442,Right Hand,HandStart,-0.1917596,0.8457524,-0.9206935,0.5105562,0.7819669,0.3555403,-0.03810278
20240901_181023.9443,Right Hand,HandStart,-0.1917596,0.8457524,-0.9206935,0.5105562,0.7819669,0.3555403,-0.03810278
20240901_181023.9444,Right Hand,HandForearmStub,-0.1917596,0.8457524,-0.9206935,0.5105562,0.7819669,0.3555403,-0.03810278
20240901_181023.9444,Right Hand,HandThumb0,-0.2079218,0.8651822,-0.9260858,0.4367085,0.868315,-0.2262945,0.06408241
20240901_181023.9444,Right Hand,HandThumb1,-0.2233393,0.8836066,-0.9338894,0.311535,0.799286,-0.5069451,-0.0842379
20240901_181023.9444,Right Hand,HandThumb2,-0.2495016,0.9028861,-0.9398774,0.2354825,0.8669643,-0.4039803,-0.1724109
20240901_181023.9445,Right Hand,HandThumb3,-0.2779974,0.9216947,-0.9361444,0.2445691,0.8240333,-0.4989857,-0.1103455
20240901_181023.9445,Right Hand,HandIndex1,-0.2370547,0.9335771,-0.9011182,0.1584609,0.9320822,0.3169544,0.07520328
20240901_181023.9445,Right Hand,HandIndex2,-0.2732316,0.946802,-0.9026503,-0.005000204,0.936978,0.3244509,0.1295519
20240901_181023.9445,Right Hand,HandIndex3,-0.2971031,0.948647,-0.9087275,-0.06861314,0.932576,0.33193,0.1241928
20240901_181023.9445,Right Hand,HandMiddle1,-0.2396118,0.9212013,-0.8822497,0.1891795,0.8994034,0.3892058,0.06169654
20240901_181023.9445,Right Hand,HandMiddle2,-0.2797871,0.9381439,-0.8806669,-0.0814527,0.9106357,0.3659839,0.1736921
20240901_181023.9445,Right Hand,HandMiddle3,-0.3057271,0.9375499,-0.8911942,-0.2117108,0.8681377,0.3903789,0.2216461
20240901_181023.9446,Right Hand,HandRing1,-0.2455136,0.9032303,-0.8728139,0.2053904,0.8665015,0.4524993,0.04730052
20240901_181023.9446,Right Hand,HandRing2,-0.2816273,0.9190347,-0.8686956,-0.08632067,0.8669695,0.4449504,0.2072122
20240901_181023.9446,Right Hand,HandRing3,-0.3059144,0.9199725,-0.8804744,-0.2470393,0.8195634,0.409096,0.3161262
20240901_181023.9446,Right Hand,HandPinky0,-0.2232337,0.8563973,-0.8936101,0.4379121,0.6873696,0.5784245,-0.03441455
20240901_181023.9446,Right Hand,HandPinky1,-0.2517266,0.8824846,-0.8679111,0.2348271,0.8101776,0.535397,0.04271013
20240901_181023.9446,Right Hand,HandPinky2,-0.279393,0.8957932,-0.8622208,-0.05475944,0.8071032,0.5512376,0.2042805
20240901_181023.9447,Right Hand,HandPinky3,-0.2981904,0.8986176,-0.8702745,-0.1736349,0.7736404,0.5058279,0.3398221
20240901_181023.9447,Right Hand,HandMaxSkinnable,-0.2987966,0.9354438,-0.9382887,0.2445694,0.8240346,-0.4989865,-0.1103456
20240901_181023.9447,Right Hand,HandMaxSkinnable,-0.2987966,0.9354438,-0.9382887,0.2445694,0.8240346,-0.4989865,-0.1103456
20240901_181023.9447,Right Hand,HandIndexTip,-0.319193,0.9482235,-0.9141757,-0.06861329,0.932577,0.3319304,0.124193
20240901_181023.9447,Right Hand,HandMiddleTip,-0.3270274,0.9330716,-0.904291,-0.211711,0.8681387,0.3903793,0.2216464
